Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
-0.441010459194363,-0.57316648,-0.770141106,-0.022825284,-1.300926184,-1.535601348,-0.445440311,-0.45789591,0.352666792,0.619003183,1.110649375,1.449792097,-0.200771925,1.224847268,1.488774111,0.712609389,5
-0.697046408,-0.876806249,-0.864512238,-0.741343089,-0.513062938,-0.258904769,-0.699338861,-0.833784412,0.197417468,0.555727702,0.777410511,0.453340858,0.876075442,0.793838607,0.421614011,0.735594095,3
-0.001477012,0.281839691,0.67043409,-0.507969148,2.118586397,1.406733495,-0.009276971,0.114178082,-1.979925902,0.806448528,-1.322360524,-1.813538413,0.492629932,-1.2289454,-1.720906764,0.395258317,4
0.538255355,0.913749952,0.417307719,1.016441075,-0.602723647,-0.369552726,0.551004928,0.726944371,-0.489092748,-1.337295076,-1.512836611,0.523055398,-1.237990636,-0.316687896,0.493784581,-0.398781507,0
-0.406166401,-0.372094426,-0.445513472,-0.35602139,-0.281366181,-0.001217781,-0.404777912,-0.4088149,0.834029956,-0.217383154,-0.232706149,0.191204092,0.25721937,0.20018578,0.15359618,0.519244803,6
-0.892578093,-1.082813726,-0.950209086,-1.305119625,0.327197122,0.52744715,-0.890861757,-1.152009483,0.317494351,-0.157161538,-0.084505052,-0.417036907,2.071804228,0.431502493,-0.447879468,0.503188183,3
-0.04397802,0.242110473,0.535617341,-0.471953638,1.782627861,1.289532809,-0.043745098,0.062232279,-0.836153105,-0.131173692,-1.390836553,-1.597657191,0.44717068,-1.110163449,-1.533939875,-0.014006626,4
0.034701252,0.391861562,0.203967415,0.05156275,0.271480716,0.486178461,0.045039468,0.157914133,0.788375529,-1.300295065,-1.73016132,-0.366671689,-0.286163702,-0.522512914,-0.39915777,0.437637357,0
-0.771161133,-1.00630541,-0.994552269,-0.828367994,-0.646926076,-0.426626416,-0.773303798,-0.950794562,0.107708224,0.599245287,1.02339699,0.612143491,1.031454491,1.060673107,0.586556694,0.868925967,3
0.692131318,1.097181585,0.670686968,1.037978344,-0.271704931,0.008730819,0.703463947,0.888281667,1.301552354,-1.16540673,-1.642648756,0.157212555,-1.257654252,-0.593703014,0.119230135,-0.305658716,0
-0.176552763,-0.119743153,0.054546206,-0.31273733,0.579680985,0.700105764,-0.181617605,-0.103979856,1.092819135,0.587041721,0.015451419,-0.644910715,0.194035538,-0.536465378,-0.665872736,0.526763113,6
0.727971468,0.95643393,0.708083967,1.068541823,-0.253606454,0.027209274,0.725377017,0.925138015,1.562836517,0.000609096,-0.693188859,0.139700812,-1.283910056,-0.619027447,0.101560226,-0.243573505,0
0.029494287,0.174911736,0.2592564,0.015191496,0.420343396,0.593782183,0.045572309,0.151646163,0.409475675,-1.954613459,-0.386540726,-0.558930365,-0.192650994,-0.625665664,-0.584090848,-1.559652536,2
-0.559771872,-0.593163288,-0.878831007,-0.252637722,-1.221236214,-1.366580115,-0.553740165,-0.627018338,0.211758909,-0.971945787,-0.089625497,1.334542629,0.107368371,1.313775267,1.361430833,0.579391301,5
-0.243465646,-0.178328094,-0.049662144,-0.346233073,0.442090422,0.608810564,-0.243593629,-0.19045134,-0.06646891,-0.038580206,-0.151460583,-0.559367318,0.279217828,-0.436435645,-0.584507906,-0.852048111,6
-0.070959567,0.22774487,0.513126999,-0.509478603,1.816483904,1.302067524,-0.070853364,0.028927773,-2.167459452,-0.110404972,-1.504979428,-1.625387808,0.51113185,-1.109454179,-1.55815752,-0.18956123,4
-0.699751325,-0.845180586,-0.811261015,-0.81122831,-0.288752447,-0.008863831,-0.698472995,-0.837984373,-1.006491772,-0.128390004,0.430436071,0.192073703,1.017180993,0.58743496,0.154476541,0.273067719,3
-0.31548406,-0.325435208,-0.318201224,-0.248603744,-0.205178413,0.075661506,-0.315960044,-0.285625829,0.581617146,0.031952544,0.314469384,0.104828905,0.108170062,0.046224452,0.066443787,0.32940775,6
-0.883415186,-1.179082283,-1.154387085,-1.018263012,-0.686462103,-0.479172807,-0.884434367,-1.136371341,-0.386738815,0.470904122,1.092222035,0.647398945,1.419066106,1.327703052,0.62343907,0.479814474,3
-0.485183787,-0.657718049,-0.920826206,0.062759284,-1.652771835,-2.462232375,-0.49029883,-0.519469689,0.752946278,0.845312843,1.391142473,1.978242006,-0.309980454,1.768913841,2.085792574,0.864135583,5
3.858473297,3.348313765,3.110340182,3.655185327,0.063022164,0.320206138,3.895212489,3.495196319,0.557652911,-1.713491901,-0.486894973,-0.251856289,-2.686867916,-1.49915501,-0.287357812,-2.645545404,1
-0.220034303,0.030624864,0.40135498,-0.761871636,2.143883989,1.414949031,-0.221980281,-0.159963191,0.575849971,0.198045513,-1.427030438,-1.831110653,0.924284754,-1.126947432,-1.735967276,0.350159782,4
-0.387772965,-0.559046721,-0.725044354,0.080508088,-1.340513137,-1.624255208,-0.395453202,-0.383510957,0.489599128,1.140810148,1.598288102,1.510887923,-0.331486317,1.197480407,1.556696479,0.869207559,5
-0.055338671,-0.018738632,0.152378685,-0.110779989,0.428912816,0.599724348,-0.064559184,0.048240757,1.382469125,1.019546746,0.315486979,-0.515901246,-0.077867072,-0.547450036,-0.542948833,0.308394737,6
-0.163873464,-0.165270564,-0.275277634,0.115808412,-0.625423484,-0.398646273,-0.169828507,-0.087796695,-0.199983795,0.694334797,0.484807435,0.584479402,-0.371580295,0.225994214,0.557683109,0.786891134,5
-0.523999346,-0.642517507,-0.722149595,-0.358359456,-0.795135112,-0.631405755,-0.527930698,-0.575045455,-0.62431983,0.688341624,0.776456203,0.782551337,0.258073567,0.793572696,0.765716271,0.61711655,6
-0.260439,-0.162496708,-0.071476051,-0.386171572,0.46792686,0.626446819,-0.260644528,-0.212680223,-1.95187705,-0.023168871,-0.428073404,-0.553492529,0.309732391,-0.419519657,-0.578899378,0.224669402,6
0.493793282,0.816493383,0.510720616,0.793230455,-0.220432056,0.060553791,0.495323084,0.679343797,-0.018222055,-0.330022612,-1.234545611,0.10007142,-1.044768314,-0.528035678,0.06166021,-0.400633482,0
-0.495327226,-0.711715461,-0.880062509,-0.036606518,-1.475693946,-1.953766083,-0.50315361,-0.533912824,0.305923276,1.298852075,1.798191927,1.707304337,-0.186823773,1.537421593,1.777009612,0.853026271,5
0.493252299,0.964825074,0.962764435,0.273357412,1.18944964,1.038469174,0.496388765,0.678761797,1.081857697,-0.477274983,-2.029893774,-1.159770879,-0.536078159,-1.144897816,-1.143664907,0.107899536,0
-0.377494281,-0.381060751,-0.419318052,-0.296725764,-0.320031938,-0.041634245,-0.378169184,-0.369442321,-0.195410742,0.08349368,0.136944038,0.220400611,0.182581473,0.189362323,0.183185507,0.085448175,6
-0.339929747,-0.315726713,-0.298279686,-0.329430365,-0.047282659,0.224229013,-0.331345816,-0.318454805,-1.2132572,-1.261853026,-0.009575852,-0.078375224,0.242211309,-0.051840857,-0.116504632,-0.385549996,6
0.157064933,0.382129875,0.510119409,0.013575061,0.85295986,0.863896333,0.155537289,0.302729751,0.664585529,0.02356619,-0.808327789,-0.893594341,-0.227906636,-0.872048197,-0.899204215,-0.039635185,4
0.866733708,1.137671526,1.383825146,0.62323069,1.303767711,1.091966478,0.863815667,1.065426631,0.101690411,0.001602996,-0.952172045,-1.284210247,-0.866266377,-1.321106653,-1.256077858,-1.327191672,2
0.034396949,0.306461138,0.693991083,-0.450806087,2.042515312,1.381538485,0.032584319,0.157548068,-1.57382507,0.089562808,-1.212603821,-1.763033769,0.402678123,-1.222824135,-1.677488553,0.416092378,4
-0.225004588,-0.226647915,-0.169973105,-0.180329798,-0.038105014,0.232448238,-0.230139403,-0.166411369,-0.060799196,0.629220097,0.400522388,-0.064195665,0.011240379,-0.147904346,-0.10243727,0.448243937,6
0.594145701,0.949109652,0.768704555,0.695922249,0.279909332,0.492500585,0.601225155,0.786142154,0.525712976,-0.822425829,-1.391552932,-0.383141082,-0.966480042,-0.824002562,-0.415111256,0.126502278,0
0.680297307,1.169385322,0.562396466,1.159784273,-0.55217573,-0.306355842,0.703264131,0.876053962,0.777555164,-2.143044483,-2.064573744,0.456385434,-1.34841781,-0.427833407,0.42475802,-0.683974396,0
0.410515652,0.648290125,0.48745603,0.610492581,-0.033392283,0.236651896,0.414431219,0.588928933,-0.799804201,-0.551522947,-0.764376105,-0.068130122,-0.892848935,-0.575584351,-0.10634215,0.47779212,0
-0.214387788,0.051730286,0.313830467,-0.671940873,1.764469121,1.282738507,-0.212688873,-0.152650012,-1.001400168,-0.289347172,-1.518392811,-1.569881281,0.758177586,-1.003934167,-1.509623231,0.597376811,4
-0.92280554,-1.124273125,-1.010406469,-1.342327908,0.259253643,0.476956193,-0.920367805,-1.204166678,-0.90100744,-0.31961659,-0.157186014,-0.354141822,2.166363082,0.539036379,-0.387006393,0.47390984,3
-0.586482927,-0.659401845,-0.514174028,-0.803808985,0.321838522,0.52353108,-0.585344273,-0.666317101,-0.94003509,-0.136191321,0.171450212,-0.425773618,1.011479958,-0.022336695,-0.456311174,0.001444924,3
-0.668475723,-0.922755769,-1.107784903,-0.287058011,-1.5994249,-2.298359551,-0.673262974,-0.789733301,0.5469463,0.998559766,1.656433034,1.888816362,0.153611802,2.041829595,1.983249891,0.668190747,5
-0.617657095,-0.805762151,-1.026265762,-0.232180552,-1.513696849,-2.054780746,-0.618480299,-0.712733797,0.751205826,0.223150401,1.154375035,1.759801539,0.07533937,1.810370112,1.836397626,0.717910703,5
-0.188319151,0.066332456,0.40252081,-0.628848045,1.85039933,1.314453494,-0.177954326,-0.119054498,-2.681761546,-1.418033704,-1.398963874,-1.723293421,0.793846987,-1.093324132,-1.643185998,-3.199267056,4
1.005766439,1.182619118,1.227334208,1.038679298,0.504425644,0.650965778,1.015209005,1.202371999,0.569069472,-0.947219674,-0.48894799,-0.606116732,-1.254161873,-1.079785007,-0.62904366,-0.510244674,2
-0.542325158,-0.629719735,-0.607536433,-0.567465695,-0.269084783,0.011418709,-0.541717949,-0.601578099,0.034265928,-0.05885674,0.439115861,0.182062464,0.581090929,0.355810291,0.144345074,0.659423802,6
-0.849806593,-1.031743242,-0.875451947,-1.211147806,0.309605409,0.514549245,-0.844671137,-1.079671827,-0.817648511,-0.927261713,0.077280604,-0.46170092,1.920035165,0.321643251,-0.490922359,-1.722799411,3
-0.241301712,-0.002675318,0.351629941,-0.763644299,2.04483143,1.38231665,-0.240962728,-0.187626114,1.102832652,-0.102377753,-1.38543519,-1.771455618,0.933856827,-1.086514445,-1.684742375,0.133789826,4
-0.469901007,-0.470937381,-0.36906294,-0.630335067,0.308747799,0.513917374,-0.472015737,-0.497813587,-1.072428236,0.351205114,-0.10493016,-0.405264227,0.695483681,-0.136952756,-0.436508471,0.304874962,3
0.695715333,0.889235193,0.972425102,0.703927523,0.57229883,0.695367591,0.686080022,0.891979182,1.058612928,0.603794286,-0.488195549,-0.675935402,-0.952868029,-1.00359204,-0.695242514,-0.869176889,2
-0.109166519,-0.045818512,-0.093230996,0.046021174,-0.226283458,0.054721197,-0.108784955,-0.018680774,-0.07787291,-0.136569248,0.054726688,0.118896232,-0.269863804,-0.129123523,0.080598475,0.042086846,6
-0.378880551,-0.524758527,-0.793343206,0.213856541,-1.596648052,-2.290102,-0.384563272,-0.371336761,0.800262123,0.83114948,1.377410554,1.894541529,-0.489483278,1.516870973,1.989796355,0.977924386,5
-0.012668606,-0.046453994,-0.25739958,0.518223481,-1.06367299,-1.065000752,-0.017202975,0.100559546,-0.063443466,0.426595374,0.897886889,1.122914477,-0.804854757,0.46065515,1.130262425,0.599286199,5
-0.357680764,-0.382911535,-0.324226654,-0.353036976,-0.059314756,0.213386977,-0.357055375,-0.342465974,1.428824444,-0.114424511,0.358105577,-0.059192806,0.270225401,-0.021764659,-0.097470297,-0.137668771,6
-0.981062688,-1.338824818,-1.333235568,-1.138573565,-0.892865731,-0.778991434,-0.977448355,-1.307292473,-0.309596743,-0.610956128,1.171080112,0.864520648,1.71749405,1.788287042,0.852692931,-0.679522726,3
0.087717624,0.336685958,0.777847471,-0.414175958,2.125232448,1.408899608,0.079008057,0.221233679,0.344712092,0.848168243,-1.015530576,-1.813023977,0.34193153,-1.268131407,-1.720465501,0.595053267,4
-0.156164451,-0.04194068,-0.129305797,-0.037650433,-0.172328604,0.107728854,-0.152311372,-0.077987995,-1.050056908,-0.571260632,-0.38161937,0.065372631,-0.168331208,-0.124229518,0.026823907,0.152811401,6
-0.460907158,-0.520337985,-0.547340901,-0.381147567,-0.435228473,-0.168037992,-0.453532828,-0.485127239,-0.48377555,-1.144599683,0.414651766,0.343578905,0.308932069,0.373045866,0.308744697,-0.026379585,6
-0.436190979,-0.516209671,-0.621209886,-0.214239002,-0.802570723,-0.64226371,-0.436481928,-0.450481581,0.123292388,0.047973009,0.655841661,0.785150942,0.058720348,0.675389919,0.768466725,0.399880646,6
-0.426453278,-0.595380517,-0.786565498,0.052824363,-1.414123767,-1.798232301,-0.432285809,-0.43691822,0.925913081,0.899799326,1.495017956,1.610298745,-0.292893823,1.340338358,1.667830168,0.653834556,5
-0.639025939,-0.76976233,-0.682969116,-0.778269994,-0.076148002,0.198090794,-0.639660713,-0.744905599,-1.147646009,0.2016455,0.522643848,-0.019802976,0.945238007,0.334931085,-0.058295592,0.65175765,3
-0.504388698,-0.606466662,-0.664195295,-0.379571479,-0.657150679,-0.440077541,-0.508815041,-0.546862953,-0.297935853,0.751883563,0.680141686,0.625496853,0.28160851,0.642027479,0.600514993,0.912881442,5
-0.326777088,-0.276920567,-0.292074027,-0.283714207,-0.10524948,0.171289052,-0.324119165,-0.30075775,-1.813158944,-0.412419124,-0.185908889,-0.043926183,0.199127481,-0.041827625,-0.082301251,-1.254204896,6
-0.181252556,-0.139642551,-0.108169369,-0.133132862,0.002230461,0.268060258,-0.185414095,-0.109994471,-1.030654868,0.471749742,0.12500993,-0.10979839,-0.047449601,-0.213551079,-0.14762391,0.270056657,6
0.254915304,0.491859517,0.880186948,-0.146843058,1.780146198,1.288607222,0.249150723,0.415303074,-0.121290894,0.435993609,-0.821627847,-1.588759465,-0.029363754,-1.239869564,-1.526156766,0.275376605,4
0.558677478,0.8200326,0.289280515,1.219912268,-0.983015973,-0.925157446,0.561461925,0.748656246,-0.55138804,-0.445747048,-0.876015577,1.013399881,-1.417222556,-0.039022848,1.011992015,0.452662843,0
-0.453164333,-0.558805516,-0.48640192,-0.449665521,-0.217059626,0.063905986,-0.45986031,-0.474239646,-0.831612535,1.06381406,0.844478062,0.130964677,0.390361671,0.2105597,0.092754028,0.807002463,3
-0.638282087,-0.812075223,-0.744105088,-0.697570253,-0.335986952,-0.058597313,-0.641925285,-0.74378074,-0.255424215,0.750447742,0.940919658,0.249770648,0.80534756,0.539100094,0.213017008,0.504733124,3
-0.346861096,-0.39495786,-0.410863467,-0.225097346,-0.407297346,-0.136533132,-0.350095145,-0.327813117,1.131538636,0.444435492,0.572386362,0.327450682,0.071474652,0.231488287,0.292238167,0.486261671,6
-0.240490237,-0.218720626,-0.156587446,-0.243385709,0.081138893,0.335402606,-0.246091319,-0.18656716,0.787042436,0.70372577,0.189952831,-0.17579446,0.091035391,-0.205074204,-0.212733858,0.712468419,6
-0.262873425,-0.30495599,-0.288054412,-0.139822982,-0.30725461,-0.028170907,-0.269503003,-0.215878464,0.864436261,0.86324609,0.671924399,0.217516298,-0.043483459,0.070829438,0.180259463,0.465427954,6
0.443143712,1.40134551,1.086316054,0.098640698,1.687555112,1.253394828,0.479104748,0.624553031,-2.988628451,-3.5072315,-4.225016116,-1.588617405,-0.276731395,-1.310001898,-1.526032452,-2.308766997,4
-0.235114215,-0.340621835,-0.449265938,0.150198632,-0.957921105,-0.883440535,-0.243893351,-0.179558543,0.918778436,1.132080678,1.255658627,0.990010308,-0.410892483,0.589915182,0.986852271,0.742565297,5
-0.362177689,-0.50453443,-0.603985562,-0.017740676,-1.019836424,-0.987878616,-0.368511448,-0.348572243,0.304796902,0.912286304,1.377319225,1.074993883,-0.211945209,0.806538994,1.078396725,0.909213713,5
0.394489019,0.478194336,0.433651299,0.631832013,-0.141100993,0.137633262,0.385824339,0.571334341,0.39508875,0.658307881,0.206838901,0.051194195,-0.92016907,-0.50236953,0.012615999,0.798440194,0
-0.66678515,-0.829530103,-0.812962952,-0.702466266,-0.468612255,-0.206446506,-0.670731981,-0.787144269,-0.77965825,0.838395628,0.727839023,0.395306561,0.814967183,0.697585431,0.36182102,0.46847967,3
-0.51277394,-0.601466301,-0.563527764,-0.529169583,-0.24280121,0.038144086,-0.5148428,-0.558887093,-0.778019005,0.371178884,0.53594929,0.150392948,0.522670973,0.29538466,0.112346122,0.531888783,3
-0.57890916,-0.800228355,-1.001535749,-0.13772363,-1.576335752,-2.230477892,-0.583312818,-0.655130564,0.735667192,0.823097987,1.615061547,1.863042932,-0.058914841,1.83321362,1.953810464,0.970366124,5
1.117817624,1.269420385,1.49375277,0.991735999,0.93879704,0.911048798,1.132234123,1.310288412,-0.471428405,-1.284904842,-0.407094599,-1.004742303,-1.193492708,-1.280000284,-1.001948596,-1.583635989,2
-0.66124007,-0.817771368,-0.797909888,-0.697429056,-0.445855765,-0.180174745,-0.661906808,-0.778665786,0.422235463,0.220764135,0.688228195,0.359073802,0.816807102,0.659878795,0.324621937,0.099138021,3
0.27124624,0.705511331,1.019582752,-0.070326816,1.881488652,1.325659972,0.332240556,0.433827961,-2.813216443,-6.186957882,-1.953580965,-1.878801796,0.098461296,-1.368135013,-1.776721576,-8.580453028,4
-0.631925532,-0.74884245,-0.867232995,-0.488688134,-0.891839825,-0.777385519,-0.632101037,-0.734182975,1.281985787,0.11440152,0.41819918,0.856496289,0.497846104,1.021870389,0.844155503,-0.902026199,3
-0.338340608,-0.415033524,-0.408470517,-0.205412544,-0.43064088,-0.162824486,-0.344800041,-0.316312376,-0.220873409,0.907866962,0.834550927,0.356698892,0.041472074,0.242952726,0.322187224,0.60144903,6
-0.082489275,0.134602699,0.528530575,-0.554659709,1.941522433,1.34690987,-0.090102231,0.014616895,-2.96950127,0.84396456,-0.994760848,-1.704061809,0.576584745,-1.140260072,-1.626542178,0.071574634,4
-0.998002231,-0.9104636,-1.199080969,-1.388550442,-0.111556047,0.165420248,-0.982610249,-1.337963025,0.714437398,-3.65309313,-3.181139378,-0.005918781,2.307484986,1.000601382,-0.044458706,-0.141173291,3
0.123625397,0.47555036,0.835912873,-0.386934121,2.1776935,1.425804753,0.121335583,0.263615601,-2.937929389,0.115873396,-1.608869872,-1.850773612,0.30505541,-1.299380841,-1.752791438,0.442839841,4
0.451157029,0.874006819,0.535848853,0.685668684,-0.054050174,0.218140171,0.488063131,0.633262438,-0.007840383,-3.582215879,-1.793501421,-0.09797279,-0.926027094,-0.61227868,-0.135921609,-1.322794052,0
-0.709725706,-0.918734142,-1.148670756,-0.381320387,-1.565640891,-2.199623276,-0.710661724,-0.853516569,0.264155575,0.303958305,1.021147277,1.847178562,0.282262906,2.09199814,1.935715024,0.986281015,5
-0.220710532,-0.137536647,-0.113607379,-0.228440685,0.136208814,0.380661053,-0.224877602,-0.160839897,-1.402984999,0.496175096,-0.250489113,-0.248102821,0.087365206,-0.266729786,-0.283685764,0.047462739,6
1.45860335,1.589174492,1.67819869,1.377235384,0.697536785,0.773436292,1.443579551,1.626339018,0.675197536,0.701735951,-0.519415483,-0.757763148,-1.529080148,-1.270056793,-0.772349391,0.136723297,2
-0.660699086,-0.800553054,-0.675837006,-0.851226687,0.066468973,0.323109297,-0.664804129,-0.777839724,-1.326524266,0.86090638,0.52963796,-0.17103341,1.089696929,0.252835255,-0.208047974,0.364320795,3
-0.703741077,-0.863957454,-0.800398108,-0.845951725,-0.207167228,0.073699614,-0.705066897,-0.84418876,1.110373008,0.375026418,0.557560945,0.119467076,1.067524501,0.536488457,0.081173185,0.769851862,3
-0.162554817,0.021997153,0.248494036,-0.46665546,1.220426366,1.053234415,-0.16593211,-0.086117255,-0.92591223,0.359439853,-0.887532642,-1.195284123,0.447857239,-0.845619144,-1.175867742,-0.341468694,4
0.357194976,0.735592356,1.184773903,-0.197264312,2.424702979,1.501029625,0.351522725,0.530141144,1.747107731,0.383718673,-1.595710682,-2.031649313,0.060743908,-1.458926912,-1.906155087,-0.588237964,4
0.188475781,0.497133554,0.905122301,-0.239322681,2.004236332,1.368574915,0.204858348,0.339167532,1.708665821,-1.868469622,-1.299543608,-1.834003157,0.195654389,-1.318271377,-1.738444052,-3.50805703,4
-0.424593647,-0.436723404,-0.47302681,-0.374595146,-0.305268813,-0.026088087,-0.427090613,-0.434333472,-0.7003938,0.382856265,0.10080099,0.214561371,0.286835551,0.237300517,0.177262448,0.437149351,6
0.03767666,0.293612342,0.494299377,-0.126260267,1.058410346,0.973679798,0.082638034,0.161491835,-0.721001662,-5.154159627,-1.107567601,-1.223128232,0.111771956,-0.973103762,-1.201048312,-6.250896535,4
-0.267133669,-0.296620508,-0.251682477,-0.193772012,-0.165009425,0.114787979,-0.270535382,-0.221481492,0.065479825,0.419761802,0.560407772,0.061511513,0.033623938,-0.028828755,0.022953228,0.285593097,6
0.217012655,0.496284698,0.741604141,-0.078857095,1.41088948,1.139717105,0.210553082,0.372022548,-1.940448344,0.526183201,-1.103117579,-1.344757381,-0.097900787,-1.115718302,-1.310341589,-0.555868758,4
1.098105542,1.254818216,1.378893216,1.048065193,0.703853419,0.777247268,1.093203549,1.291455967,0.668075522,0.108272295,-0.424163635,-0.777263203,-1.264228773,-1.181224384,-0.790648251,-0.392139269,2
-0.587531083,-0.707392328,-0.589879684,-0.730143082,0.033842574,0.2954011,-0.59147194,-0.667867987,-0.194782112,0.751172388,0.596411003,-0.128736882,0.856522483,0.1871136,-0.166342478,0.721234024,6
-0.734813811,-0.951793119,-0.883942945,-0.843000331,-0.389281293,-0.116509072,-0.73633798,-0.892901349,-0.399846217,0.439313872,0.997232173,0.312002238,1.065829234,0.741386418,0.276446168,0.639935141,3
0.05617153,0.569156387,0.642614807,-0.305436716,1.65303551,1.239920363,0.073946071,0.183665807,-1.543476712,-2.122634068,-2.577738932,-1.564509287,0.258660021,-1.143387146,-1.504913411,-2.316160735,4
1.298742757,1.545344792,1.714680255,1.088082757,1.117203701,1.003224851,1.315930923,1.480251289,-0.825085897,-1.423905066,-0.997561532,-1.140088768,-1.278653806,-1.379423611,-1.125775602,-1.310884557,2
-0.263955392,-0.199799963,-0.188526511,-0.260193542,0.048684065,0.308068747,-0.263575151,-0.217300719,-0.47743661,-0.102589844,-0.179047562,-0.157698159,0.127452758,-0.173268848,-0.194913954,0.211994577,6
-0.459250396,-0.402694969,-0.420305421,-0.498264434,-0.013479738,0.254287898,-0.437714122,-0.482794935,-1.261621427,-3.326463938,-0.542798802,-0.15977374,0.545441959,0.015635171,-0.196959116,-2.066516262,6
-0.242789417,-0.160850022,-0.008744652,-0.418744577,0.642177801,0.739525266,-0.245924806,-0.189568246,-1.544592124,0.369532397,-0.277646246,-0.693164655,0.344253337,-0.515213449,-0.711520675,0.766613329,6
0.32050954,0.700728982,0.266801984,0.693464134,-0.464236797,-0.201364915,0.343030578,0.489271118,-0.982198041,-2.380867177,-1.625560748,0.364565242,-0.952647563,-0.28225293,0.330253326,-0.418297753,0
0.561788132,0.675388559,0.731086104,0.695422703,0.224563163,0.450457537,0.573783864,0.751955088,0.036877268,-1.262164751,0.012219994,-0.362929425,-0.941318899,-0.799990696,-0.395529817,-1.037122671,2
-0.143518964,0.13424553,0.442506573,-0.618189501,1.907380427,1.334887124,-0.142420518,-0.061947992,-0.8213877,-0.220810505,-1.476995317,-1.677604579,0.677717321,-1.096031738,-1.60359841,0.209733655,4
-0.798277925,-1.056828544,-1.113676393,-0.759170538,-1.000971216,-0.955514382,-0.799646105,-0.994655403,-0.246976126,0.464291697,1.143176507,1.043198971,0.910032193,1.506701433,1.044081989,0.669860872,3
0.686890542,1.005584052,0.485012064,1.248795253,-0.747226104,-0.562832846,0.70429651,0.882870132,0.405867335,-1.675287058,-1.188891413,0.720974099,-1.440331028,-0.283293241,0.700718196,0.505617783,0
-0.82383939,-1.0319427,-1.01148483,-0.981504529,-0.431746535,-0.164079581,-0.822558251,-1.036548053,-0.441683759,-0.085298686,0.481490131,0.342832042,1.355527091,0.929367829,0.307979873,0.081284834,3
0.13086105,0.451596865,0.608578881,-0.104472784,1.222447121,1.054190553,0.146312486,0.272107789,-2.398739373,-1.809915697,-1.418053961,-1.24662666,-0.021007206,-1.030769554,-1.222252388,-2.272889768,4
-0.789892683,-0.964743963,-0.868184898,-1.04759886,0.005367832,0.270795821,-0.790854235,-0.981029661,0.995932488,0.371142884,0.316617992,-0.106733261,1.480500041,0.497591286,-0.144591775,0.491596267,3
-0.793950058,-0.920654504,-0.798446636,-1.150950995,0.366298181,0.555688849,-0.79328532,-0.987615663,-1.142023155,0.032545733,-0.170308409,-0.438177402,1.688473312,0.249116379,-0.468271823,1.056992193,3
0.256639688,0.593003195,0.887301069,-0.141264896,1.782241812,1.289388885,0.250516127,0.417262587,0.524036528,0.472225951,-1.415294964,-1.601525728,-0.025292479,-1.246069707,-1.537321897,-0.180689334,4
0.832888434,1.049218933,1.113004112,0.839971297,0.597231866,0.711300419,0.860552018,1.031552453,-0.613003467,-2.41533297,-0.646057402,-0.709640637,-1.067734679,-1.068038744,-0.727065737,-1.309613153,2
