Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
-0.4061664007240493,-0.37209442590336134,-0.4455134718583271,-0.3560213898171404,-0.28136618066441105,-0.0012177812942845946,-0.40477791233762794,-0.4088148996231793,0.8340299556968768,-0.21738315410267817,-0.23270614882623275,0.19120409213810263,0.25721936963070274,0.20018578013148683,0.15359618008577572,0.5192448026587752,6
-0.8925780925388545,-1.0828137256409922,-0.9502090864033931,-1.305119625268922,0.3271971223238755,0.5274471504200093,-0.8908617566936983,-1.1520094830763787,0.3174943507761555,-0.15716153804509247,-0.08450505229198753,-0.4170369072070581,2.0718042281331104,0.43150249272172714,-0.4478794680917532,0.5031881833593699,3
-0.04397802016515917,0.24211047317090484,0.5356173406223025,-0.47195363788469813,1.7826278614441775,1.2895328086213174,-0.04374509809645516,0.06223227866792148,-0.836153104705376,-0.13117369186175562,-1.3908365534062113,-1.5976571905297874,0.44717068010684413,-1.1101634491323222,-1.533939874580398,-0.014006626033388465,4
0.034701251825182244,0.39186156227630625,0.2039674152951764,0.05156275027667966,0.27148071599607787,0.48617846078291127,0.04503946815822307,0.15791413310975866,0.7883755286343117,-1.3002950652407665,-1.7301613204016912,-0.36667168941969325,-0.2861637016514122,-0.5225129144018932,-0.39915776981947715,0.43763735723219993,0
-0.7711611326259554,-1.0063054099519666,-0.9945522689202551,-0.8283679937637609,-0.6469260764591898,-0.4266264157291976,-0.7733037976243007,-0.950794561595952,0.10770822380927089,0.5992452871646502,1.0233969899029278,0.6121434913975295,1.0314544913146109,1.0606731074968485,0.5865566940384139,0.8689259666712644,3
0.692131318254146,1.0971815847335924,0.6706869677844074,1.0379783438040526,-0.27170493069788043,0.008730818580593894,0.7034639465607899,0.8882816668447254,1.301552354157093,-1.1654067301439748,-1.6426487555165497,0.1572125553592173,-1.257654251970678,-0.5937030136737047,0.11923013461333008,-0.3056587163977966,0
-0.17655276252619428,-0.11974315280829248,0.05454620632511518,-0.312737330257376,0.579680984645816,0.7001057637459348,-0.18161760533365243,-0.10397985601527851,1.0928191350945209,0.587041721408127,0.015451418578230113,-0.6449107151058352,0.194035538099251,-0.5364653781414055,-0.6658727361327589,0.5267631131709607,6
0.7279714679360376,0.9564339296497978,0.7080839671947354,1.068541822665557,-0.2536064536081964,0.027209274478964977,0.7253770165516296,0.9251380146772272,1.562836516721717,0.0006090958548129838,-0.6931888592068401,0.1397008120887671,-1.2839100564128654,-0.6190274471300855,0.10156022588061764,-0.24357350494840158,0
0.02949428668271874,0.17491173609154756,0.25925640014942314,0.01519149552897778,0.42034339560140627,0.5937821828209164,0.04557230876590306,0.15164616336218215,0.4094756747016803,-1.954613459236524,-0.3865407255291547,-0.5589303649934879,-0.19265099436476502,-0.6256656643761781,-0.5840908480694598,-1.5596525363487792,2
-0.5597718724267227,-0.5931632883638475,-0.8788310066700312,-0.25263772239884413,-1.221236214195903,-1.3665801149625032,-0.553740164722165,-0.6270183378672681,0.2117589093560149,-0.9719457869787435,-0.0896254974817583,1.334542629132625,0.10736837141096975,1.3137752670620495,1.3614308334034253,0.5793913011013558,5
-0.24346564575304674,-0.17832809443266448,-0.04966214364959427,-0.34623307342551674,0.4420904219965903,0.6088105639782366,-0.24359362851443117,-0.190451340418109,-0.06646891040905353,-0.038580206487735455,-0.1514605831670754,-0.5593673184457418,0.27921782761139224,-0.43643564516947375,-0.5845079060223055,-0.8520481111559848,6
-0.07095956681247007,0.22774487030386717,0.5131269990530749,-0.5094786028470796,1.8164839041951755,1.302067523927838,-0.07085336401217462,0.028927773041520524,-2.1674594518774075,-0.11040497187660722,-1.5049794277782047,-1.6253878076918933,0.5111318496759572,-1.1094541785258876,-1.558157520341413,-0.1895612299883507,4
-0.6997513249578845,-0.8451805855446676,-0.8112610145523996,-0.8112283096006047,-0.2887524471964033,-0.00886383128910034,-0.6984729947832421,-0.8379843732898618,-1.0064917718062658,-0.12839000356569916,0.43043607131622136,0.1920737028328098,1.017180993071357,0.5874349599203715,0.15447654073016634,0.27306771938810176,3
-0.31548405973647053,-0.32543520755026845,-0.31820122381036225,-0.2486037443427731,-0.20517841314757282,0.07566150649564059,-0.31596004354496976,-0.28562582905318384,0.5816171462570962,0.031952544475198755,0.31446938417947135,0.10482890455381069,0.10817006224699142,0.046224452146571046,0.0664437866314896,0.32940775038274356,6
-0.8834151863465972,-1.1790822829230365,-1.1543870846831643,-1.0182630122146614,-0.6864621028102695,-0.4791728071837948,-0.8844343668635584,-1.136371340806248,-0.38673881536854204,0.47090412227820816,1.0922220346057292,0.6473989450477743,1.419066106311985,1.3277030521533697,0.6234390698856589,0.479814473925921,3
-0.48518378733403117,-0.6577180494554062,-0.9208262062106927,0.06275928363028428,-1.6527718347468585,-2.4622323753631195,-0.49029882987026624,-0.5194696892278163,0.7529462784488321,0.8453128434373512,1.3911424732319642,1.9782420063563488,-0.30998045355746523,1.768913840758507,2.085792574050278,0.8641355829031665,5
3.858473296801418,3.348313764843043,3.1103401824447996,3.655185327163678,0.06302216434554066,0.3202061382884314,3.895212489101906,3.495196319146379,0.5576529112079839,-1.7134919011663707,-0.4868949727194968,-0.2518562887949285,-2.68686791637493,-1.499155009952828,-0.2873578120783352,-2.6455454036075126,1
-0.22003430261196097,0.03062486402759536,0.40135497995757535,-0.7618716359263942,2.1438839890837347,1.414949030856868,-0.22198028136541162,-0.1599631910527631,0.5758499710475788,0.19804551262897283,-1.427030438032976,-1.8311106525832548,0.9242847544403692,-1.1269474315737105,-1.735967276347883,0.3501597823498898,4
-0.38777296541560674,-0.5590467210125206,-0.7250443542063187,0.08050808823953767,-1.3405131374014385,-1.6242552084608115,-0.3954532017032282,-0.38351095685453446,0.48959912784252574,1.1408101479525918,1.598288102145628,1.510887922606216,-0.3314863168626809,1.197480406778034,1.5566964793321152,0.8692075586629087,5
-0.05533867138507955,-0.01873863152003491,0.15237868460248696,-0.1107799885884282,0.42891281648647994,0.5997243475659075,-0.06455918433395474,0.04824075715113033,1.3824691251748604,1.019546745545825,0.3154869791650264,-0.5159012455475256,-0.07786707231508043,-0.5474500355872591,-0.542948833012939,0.30839473662118727,6
-0.163873464289676,-0.165270563896433,-0.27527763413349926,0.1158084121421872,-0.6254234839253958,-0.39864627263918007,-0.16982850688873266,-0.08779669546783131,-0.199983794929748,0.6943347974168248,0.4848074345153773,0.5844794023960191,-0.37158029540017556,0.22599421440370263,0.5576831094156317,0.7868911339923276,5
-0.5239993456687592,-0.6425175068027483,-0.7221495954239541,-0.3583594564790431,-0.7951351116078876,-0.6314057546529399,-0.5279306977876655,-0.5750454545654141,-0.6243198298570539,0.6883416238185321,0.7764562030114872,0.7825513369508446,0.25807356696868566,0.7935726959028784,0.7657162706926622,0.617116550224315,6
-0.2604389996589992,-0.16249670838642677,-0.0714760507800895,-0.3861715724675891,0.4679268599435334,0.6264468185693032,-0.26064452796019083,-0.21268022294978658,-1.9518770497406266,-0.02316887112315122,-0.42807340392843735,-0.5534925290546004,0.3097323907689625,-0.4195196574918445,-0.5788993776525534,0.22466940224426984,6
0.49379328237303605,0.8164933830254374,0.5107206155951206,0.7932304545847119,-0.2204320564955659,0.060553791047558043,0.4953230841857941,0.6793437966959661,-0.018222055469244512,-0.3300226116144076,-1.2345456110163675,0.10007141976076395,-1.0447683135568582,-0.5280356778135729,0.061660210127222954,-0.40063348151884887,0
-0.4953272259232458,-0.7117154608132299,-0.880062508593067,-0.03660651811702176,-1.4756939463358356,-1.95376608290776,-0.503153609530546,-0.5339128240792976,0.30592327582411005,1.298852074693915,1.7981919272302886,1.7073043367419456,-0.18682377334052888,1.5374215928468176,1.7770096115852994,0.853026270844828,5
0.49325229898161127,0.9648250744952837,0.9627644347396342,0.27335741188409646,1.189449640025404,1.0384691736527687,0.49638876540115406,0.6787617974016976,1.0818576974496528,-0.47727498283366826,-2.029893774256815,-1.1597708793437385,-0.5360781585847134,-1.1448978157497023,-1.143664907469273,0.10789953584220989,0
-0.37749428097853593,-0.3810607514900526,-0.41931805248034176,-0.2967257644869195,-0.3200319381731405,-0.04163424480327051,-0.3781691844916085,-0.36944232090533874,-0.19541074212751314,0.08349367974909391,0.13694403804253222,0.22040061087813162,0.18258147259283702,0.18936232263534059,0.18318550749905602,0.085448174523048,6
-0.3399297467364778,-0.315726713265248,-0.2982796859300632,-0.32943036470069353,-0.04728265852994745,0.22422901252962818,-0.3313458160917294,-0.3184548052062813,-1.2132572000863884,-1.2618530259665308,-0.009575852330040649,-0.0783752239494219,0.24221130917339864,-0.05184085667479515,-0.11650463235579397,-0.38554999593863665,6
0.15706493267307464,0.382129875219463,0.5101194093408157,0.013575060760210313,0.8529598604158799,0.8638963328815114,0.15553728917586088,0.30272975105378575,0.6645855289327898,0.023566189860476566,-0.8083277890135171,-0.8935943406977558,-0.22790663625073873,-0.8720481965122272,-0.8992042150904138,-0.03963518546504812,4
0.8667337078364936,1.1376715257818224,1.383825145789609,0.6232306900889771,1.3037677113874127,1.091966478250329,0.8638156669344867,1.0654266306865514,0.10169041138970229,0.0016029960765594434,-0.9521720449735007,-1.284210246958058,-0.8662663773871494,-1.32110665299472,-1.2560778579907288,-1.327191671542907,2
0.034396948667505804,0.3064611378704231,0.6939910832233404,-0.4508060874297033,2.042515311723019,1.3815384847348064,0.03258431895370332,0.1575480682434432,-1.5738250699001568,0.08956280800627803,-1.212603821137221,-1.7630337691508495,0.40267812281964455,-1.222824135016108,-1.6774885527223138,0.4160923777092786,4
-0.22500458752067612,-0.22664791524826902,-0.16997310506153293,-0.1803297980424742,-0.03810501372330653,0.23244823750127136,-0.23013940317051146,-0.16641136897664224,-0.06079919620798037,0.6292200969304153,0.40052238775319,-0.06419566475781938,0.011240379222820115,-0.14790434560261292,-0.10243727037406586,0.44824393703251236,6
0.5941457014823327,0.9491096523081604,0.768704554909474,0.6959222488325957,0.27990933206013624,0.4925005847800706,0.601225154962192,0.786142154282563,0.5257129759868829,-0.8224258289871417,-1.391552932093088,-0.38314108241380745,-0.9664800417120843,-0.8240025619327657,-0.41511125642087865,0.1265022780855333,0
0.6802973065667289,1.1693853219723078,0.562396466386349,1.159784272721133,-0.5521757301867625,-0.3063558420807719,0.70326413133291,0.876053961677883,0.7775551642205952,-2.1430444830888007,-2.064573743937438,0.4563854340041924,-1.348417810327705,-0.42783340715029244,0.4247580204740306,-0.6839743963433549,0
0.410515651555584,0.648290124657822,0.487456030390682,0.6104925813468963,-0.033392283482804715,0.2366518958639717,0.4144312194323757,0.5889289333152387,-0.7998042010543657,-0.5515229474548603,-0.7643761052704257,-0.06813012223007546,-0.8928489348100536,-0.5755843505897641,-0.10634215018327764,0.4777921200280558,0
-0.21438778846396483,0.0517302863863362,0.3138304674873365,-0.6719408725672005,1.7644691213002233,1.282738507001297,-0.2126888732689918,-0.15265001248429427,-1.0014001683820335,-0.28934717245345715,-1.5183928109050973,-1.5698812810759968,0.7581775862801224,-1.003934166765267,-1.5096232314135174,0.5973768105923345,4
-0.922805539534714,-1.1242731245514153,-1.010406468738554,-1.3423279084027933,0.25925364295613235,0.476956193157266,-0.9203678053439777,-1.204166678199306,-0.9010074402544025,-0.3196165903846192,-0.15718601428912843,-0.3541418218560052,2.166363081672089,0.5390363794107599,-0.3870063929452425,0.47390983964002276,3
-0.5864829273783212,-0.6594018446897412,-0.5141740278126504,-0.8038089848401468,0.3218385224119806,0.5235310796006952,-0.5853442732651843,-0.6663171010387344,-0.9400350903184724,-0.1361913214798996,0.17145021204948274,-0.42577361815701686,1.0114799583900171,-0.02233669504600612,-0.45631117397029236,0.0014449238459182095,3
-0.6684757226411394,-0.9227557687375412,-1.107784902587366,-0.2870580110267179,-1.5994248995245317,-2.29835955133767,-0.6732629735323826,-0.7897333008219393,0.5469463001055916,0.9985597661160686,1.656433034240665,1.8888163620672966,0.153611802459544,2.0418295954648853,1.983249890889337,0.6681907474490106,5
-0.6176570953091741,-0.805762150554651,-1.0262657615652149,-0.2321805521507958,-1.5136968492697724,-2.0547807459793552,-0.6184802985552837,-0.7127337969999353,0.7512058260797058,0.22315040111707216,1.1543750354295375,1.759801538763178,0.07533937006796415,1.81037011228498,1.8363976255724204,0.7179107027570942,5
-0.18831915128968324,0.06633245552596602,0.4025208098105291,-0.6288480445311783,1.8503993300076977,1.3144534935659045,-0.1779543261558525,-0.11905449765447394,-2.681761546443177,-1.418033704053924,-1.3989638739512527,-1.723293421176415,0.7938469867552654,-1.093324131517921,-1.643185997568584,-3.199267056136024,4
1.005766439432662,1.1826191175743932,1.2273342081306549,1.0386792979882173,0.5044256436762986,0.6509657783172519,1.0152090045915638,1.2023719990173796,0.569069472352409,-0.9472196740420215,-0.4889479902005623,-0.6061167319959955,-1.2541618726903514,-1.0797850065647112,-0.6290436597614926,-0.5102446738037199,2
-0.5423251580532735,-0.6297197353109323,-0.6075364326740798,-0.5674656950339343,-0.26908478338152786,0.01141870875938205,-0.5417179485113852,-0.6015780988361678,0.034265927720076986,-0.05885673983859325,0.4391158606960716,0.18206246441505916,0.5810909287395783,0.355810291330271,0.14434507399724328,0.6594238022757748,6
-0.8498065931543328,-1.0317432420872048,-0.875451946930534,-1.2111478061924696,0.3096054087587225,0.5145492448918595,-0.8446711365154392,-1.0796718269483419,-0.8176485108925683,-0.9272617130614059,0.07728060394132752,-0.4617009203179099,1.9200351653134367,0.32164325146947886,-0.49092235882509344,-1.7227994105465922,3
-0.2413017121873476,-0.002675317755568954,0.35162994128199837,-0.7636442988315714,2.0448314299127546,1.3823166498176387,-0.24096272801401122,-0.1876261140688122,1.1028326523020404,-0.10237775289635706,-1.3854351903618118,-1.7714556177138923,0.9338568273178663,-1.0865144445720338,-1.6847423753938797,0.13378982647689913,4
-0.46990100652628114,-0.4709373808577347,-0.36906294002140877,-0.6303350672577254,0.3087477990368238,0.5139173740094998,-0.4720157365192466,-0.49781358692400346,-1.072428235707598,0.3512051143126733,-0.10493015973281108,-0.40526422672458934,0.69548368053376,-0.13695275636358278,-0.4365084713700393,0.3048749621778442,3
0.6957153332223351,0.8892351925704405,0.9724251018844708,0.7039275232722528,0.5722988300102269,0.6953675911686387,0.6860800217352303,0.8919791817518304,1.058612927989156,0.6037942862327681,-0.48819554944766436,-0.6759354017851175,-0.9528680293545978,-1.003592040366862,-0.6952425139150009,-0.8691768890231811,2
-0.10916651883184514,-0.04581851190032643,-0.09323099610313301,0.04602117418141978,-0.22628345813660372,0.05472119731330521,-0.10878495477139387,-0.018680774394257634,-0.07787290962865107,-0.13656924755004893,0.05472668838999582,0.11889623233623844,-0.26986380426877576,-0.1291235234446739,0.08059847464845521,0.0420868462334902,6
-0.3788805509190619,-0.5247585271497056,-0.7933432064070391,0.21385654125506845,-1.5966480520398325,-2.290101999914799,-0.38456327178376837,-0.3713367611838331,0.8002621225022545,0.8311494803093273,1.3774105540415522,1.894541529311987,-0.4894832779877394,1.516870973065737,1.989796355329585,0.9779243860072215,5
-0.01266860638645004,-0.04645399384827066,-0.2573995795898409,0.5182234805643151,-1.0636729904345068,-1.0650007520145939,-0.01720297532639569,0.10055954560904913,-0.06344346585358082,0.4265953735297194,0.8978868890669355,1.122914476647643,-0.8048547569604648,0.4606551497408983,1.1302624252513873,0.5992861992941076,5
-0.35768076426760337,-0.38291153468151035,-0.3242266536246472,-0.3530369763989038,-0.05931475561818567,0.2133869773274974,-0.35705537541228893,-0.34246597358034536,1.4288244438364517,-0.11442451112754393,0.3581055773170758,-0.059192806112806175,0.27022540136013823,-0.021764658732814118,-0.0974702972990295,-0.13766877064201255,6
-0.98106268849877,-1.3388248181296964,-1.3332355683129438,-1.1385735648950068,-0.8928657306823343,-0.7789914340259525,-0.9774483554416966,-1.3072924726666932,-0.30959674331245346,-0.610956127680483,1.1710801118702234,0.8645206475729217,1.7174940504769987,1.7882870419891164,0.852692931231687,-0.6795227261499015,3
0.08771762418481067,0.33668595810988466,0.7778474714051926,-0.41417595801134355,2.125232448037402,1.4088996076303444,0.07900805689782239,0.221233679386236,0.3447120921938187,0.8481682426044509,-1.0155305763777973,-1.8130239765093235,0.3419315301089705,-1.2681314074030854,-1.720465501016609,0.5950532671624408,4
-0.1561644509618729,-0.04194068045155506,-0.1293057971067371,-0.03765043298648432,-0.17232860417097873,0.10772885414665423,-0.152311371911253,-0.07798799485377202,-1.0500569075550148,-0.5712606316131509,-0.3816193702777627,0.0653726307121174,-0.16833120780406263,-0.12422951816584783,0.026823906633322098,0.1528114008729265,6
-0.4609071576438442,-0.520337984840281,-0.5473409013853159,-0.3811475666342919,-0.43522847281892985,-0.16803799246396342,-0.453532827940347,-0.4851272386942783,-0.4837755497389444,-1.1445996833442236,0.4146517660462247,0.343578904979629,0.30893206912658494,0.3730458657843965,0.3087446968831995,-0.026379585164697086,6
-0.4361909789481246,-0.5162096714558247,-0.6212098859055456,-0.21423900177761807,-0.8025707225117975,-0.6422637101322157,-0.43648192849458733,-0.4504815811950822,0.12329238801875916,0.047973008994002524,0.6558416613766672,0.785150941958282,0.05872034785313072,0.675389918879746,0.7684667254786709,0.39988064581911514,6
-0.4264532779024785,-0.5953805173501067,-0.7865654975939033,0.05282436302611942,-1.414123767395712,-1.7982323005253986,-0.43228580870910743,-0.43691821960557464,0.9259130805336476,0.8997993264486189,1.495017956363103,1.6102987450313815,-0.2928938227815456,1.34033835780043,1.6678301682307577,0.6538345560041976,5
-0.6390259392704529,-0.7697623301313132,-0.6829691161606346,-0.7782699939351222,-0.07614800160421903,0.1980907941301477,-0.6396607127105632,-0.7449055992875089,-1.147646008580191,0.20164550036976006,0.5226438476746428,-0.019802976250957078,0.9452380065913142,0.3349310846444959,-0.05829559213319668,0.6517576501619491,3
-0.5043886977296109,-0.6064666622814011,-0.6641952947733442,-0.37957147894913384,-0.6571506788982123,-0.4400775412630765,-0.5088150409871459,-0.5468629531125861,-0.2979358534830646,0.7518835627880199,0.6801416860677839,0.6254968531383316,0.2816085103659979,0.6420274785620113,0.6005149928969096,0.912881442112426,5
-0.32677708803246286,-0.27692056745135235,-0.29207402733813637,-0.2837142071017485,-0.10524948029006982,0.17128905222868213,-0.32411916535006957,-0.3007577495290967,-1.8131589441963776,-0.4124191243597578,-0.18590888934686084,-0.04392618278715486,0.19912748120429183,-0.041827625354943825,-0.08230125077144254,-1.2542048963352495,6
-0.18125255573919705,-0.13964255103224765,-0.10816936866319411,-0.13313286153811968,0.002230460598622041,0.2680602582577911,-0.18541409466337233,-0.10999447083309305,-1.0306548681014138,0.4717497423658177,0.1250099304140804,-0.10979839000826831,-0.04744960124796077,-0.2135510785032124,-0.14762390996124827,0.27005665688839053,6
0.2549153035970317,0.49185951726745575,0.8801869480424297,-0.146843057733093,1.78014619827291,1.2886072220789566,0.249150723437639,0.415303073754689,-0.12129089406255238,0.43599360891925354,-0.8216278471519468,-1.5887594651372994,-0.029363754426066323,-1.2398695636613815,-1.5261567656657948,0.27537660482140813,4
0.5586774778820456,0.820032600005594,0.2892805150785247,1.219912267547499,-0.9830159726672618,-0.9251574460406528,0.5614619246140727,0.7486562462803871,-0.5513880400333179,-0.44574704793080644,-0.8760155773096304,1.0133998814829857,-1.4172225561006642,-0.03902284752047767,1.0119920148671488,0.45266284274698,0
-0.45316433285407703,-0.5588055161855635,-0.48640191979707986,-0.4496655213303763,-0.21705962577869012,0.06390598629722362,-0.4598603101565469,-0.47423964623980064,-0.8316125354579883,1.0638140597687842,0.8444780623892364,0.13096467724314478,0.3903616711302133,0.2105596995478913,0.09275402755181596,0.8070024625547327,3
-0.6382820871072439,-0.8120752230448148,-0.7441050883022134,-0.6975702529199661,-0.33598695166610637,-0.05859731303304539,-0.6419252852932033,-0.7437807404976332,-0.255424214810154,0.7504477419997881,0.9409196582956373,0.2497706484870811,0.8053475601130524,0.5391000936125371,0.2130170078146132,0.5047331236494977,3
-0.3468610964391078,-0.39495786036626884,-0.4108634667124572,-0.2250973458980263,-0.4072973460123148,-0.13653313198105288,-0.3500951449744691,-0.3278131172675632,1.1315386361115867,0.44443549240068403,0.5723863621917412,0.32745068243328773,0.07147465161718307,0.23148828707308813,0.2922381670216396,0.4862616707534495,6
-0.24049023710021045,-0.21872062583923904,-0.15658744562648255,-0.24338570903628784,0.08113889337926483,0.3354026062977739,-0.24609131886293112,-0.18656716019311556,0.7870424355090105,0.7037257703095542,0.18995283094237062,-0.17579446041341804,0.09103539140408412,-0.20507420432378756,-0.21273385799912992,0.7124684190922473,6
-0.2628734249204107,-0.304955990030743,-0.28805441209049454,-0.13982298153152475,-0.30725461029803636,-0.028170906807737112,-0.26950300306287067,-0.21587846444957914,0.8644362609132064,0.8632460895721742,0.6719243986134341,0.2175162981874849,-0.043483459105388166,0.07082943761204177,0.18025946330900747,0.46542795362614847,6
0.443143712350891,1.4013455100807768,1.0863160535167382,0.0986406976708865,1.6875551116614804,1.2533948277335418,0.4791047481895344,0.624553030807639,-2.9886284509283314,-3.5072314997706147,-4.225016116050542,-1.5886174054167599,-0.2767313946461743,-1.31000189801833,-1.5260324522285322,-2.308766996987096,4
-0.2351142146479267,-0.3406218345398325,-0.4492659381180621,0.15019863232706193,-0.9579211051789632,-0.883440534675798,-0.24389335135625118,-0.17955854335098162,0.9187784357063196,1.1320806778667485,1.255658627404825,0.9900103077226236,-0.41089248264623085,0.5899151824668829,0.9868522711149652,0.7425652967915951,5
-0.3621776887088219,-0.5045344301202311,-0.6039855621132642,-0.017740675507352144,-1.0198364237028652,-0.9878786158659838,-0.3685114484774087,-0.34857224266991016,0.30479690172881047,0.9122863044340129,1.3773192246553645,1.0749938829878143,-0.21194520875594144,0.8065389944893971,1.078396724714082,0.9092137129299882,5
0.3944890185846249,0.4781943361094667,0.4336512994911114,0.6318320133225583,-0.14110099304894816,0.13763326212397345,0.3858243393075563,0.5713343411255678,0.39508874968443486,0.6583078811783036,0.20683890129299215,0.05119419460119479,-0.9201690701521305,-0.5023695299669116,0.012615999208732713,0.7984401938979138,0
-0.666785149542937,-0.8295301031186476,-0.8129629521411776,-0.7024662657079487,-0.4686122549693831,-0.2064465058828495,-0.6707319806459027,-0.7871442691229671,-0.7796582495851656,0.8383956276915259,0.7278390229245368,0.3953065611785372,0.8149671825189642,0.6975854308900704,0.3618210199897386,0.468479670115974,3
-0.512773940296695,-0.6014663006764073,-0.5635277638410328,-0.5291695829892955,-0.24280120959950266,0.03814408636786926,-0.5148428003615257,-0.558887092772854,-0.7780190050518265,0.37117888374787533,0.5359492895586037,0.1503929481999205,0.5226709730151724,0.2953846595956262,0.11234612167228092,0.5318887831794731,3
-0.5789091598983743,-0.8002283551977329,-1.0015357490654782,-0.1377236300734869,-1.5763357524648118,-2.2304778921539916,-0.5833128184484044,-0.6551305644541845,0.7356671923783199,0.8230979874381272,1.6150615474010919,1.8630429319601165,-0.05891484092214774,1.833213619915202,1.9538104638517342,0.9703661244878619,5
1.1178176243815197,1.2694203853983734,1.4937527699069655,0.9917359994892883,0.9387970398238104,0.911048797622747,1.1322341230532813,1.3102884123318272,-0.4714284052764555,-1.2849048418393982,-0.4070945990279408,-1.0047423031161726,-1.193492707775528,-1.2800002839031788,-1.0019485959257335,-1.5836359891244256,2
